,Unnamed: 0,latitude,longitude,property_type,room_type,beds,accommodates,price,number_of_reviews,review_scores_rating,host_is_superhost,host_listings_count,host_total_listings_count
5884,7732,40.80613,-73.95033,Private room in townhouse,Private room,1.0,2,100.0,365,4.77,False,5.0,5.0
5885,7733,40.80811,-73.95064,Entire rental unit,Entire home/apt,1.0,2,77.0,72,4.67,False,5.0,5.0
5886,7735,40.66993,-73.94346,Entire rental unit,Entire home/apt,2.0,4,80.0,1,5.0,False,1.0,3.0
5887,7736,40.74743348363556,-74.0006497129798,Entire rental unit,Entire home/apt,2.0,6,245.0,26,4.58,False,1.0,1.0
5888,7737,40.74467,-74.0059,Entire rental unit,Entire home/apt,2.0,3,200.0,7,4.57,False,1.0,1.0
5889,7738,40.71105,-73.9589,Private room in rental unit,Private room,1.0,2,41.0,4,4.5,False,2.0,4.0
5890,7739,40.75711,-73.99161,Entire rental unit,Entire home/apt,1.0,2,220.0,3,5.0,False,1.0,2.0
5891,7740,40.83149,-73.88841,Private room in townhouse,Private room,1.0,1,200.0,7,5.0,False,1.0,1.0
5892,7741,40.812569,-73.917961,Private room in guest suite,Private room,4.0,2,150.0,74,4.91,True,1.0,2.0
5893,7742,40.68537,-73.99966,Entire rental unit,Entire home/apt,3.0,4,300.0,2,5.0,False,1.0,3.0
5894,7744,40.76689,-73.87127,Shared room in rental unit,Shared room,4.0,2,300.0,51,4.86,True,4.0,4.0
5895,7745,40.76711503107956,-73.87178565351007,Private room in rental unit,Private room,1.0,2,99.0,6,5.0,True,4.0,4.0
5896,7746,40.76704916429114,-73.86955990001644,Private room in rental unit,Private room,1.0,2,109.0,2,5.0,True,4.0,4.0
5897,7747,40.76894,-73.87104,Private room in rental unit,Private room,1.0,2,109.0,5,4.8,True,4.0,4.0
5898,7748,40.70017,-73.92841,Entire rental unit,Entire home/apt,2.0,4,159.0,30,4.64,False,1.0,3.0
5899,7749,40.69857,-73.92822,Private room in rental unit,Private room,2.0,2,58.0,5,4.0,False,1.0,2.0
5900,7750,40.62121,-74.0305,Entire rental unit,Entire home/apt,2.0,4,99.0,1,0.0,False,1.0,1.0
5901,7751,40.65750239244908,-73.89625939732065,Entire rental unit,Entire home/apt,2.0,4,135.0,40,4.8,True,2.0,3.0
5902,7752,40.8380568,-73.94346759999999,Private room in rental unit,Private room,1.0,1,66.0,6,5.0,False,1.0,6.0
5903,7756,40.7067,-74.00781,Private room in rental unit,Private room,1.0,2,75.0,3,4.5,False,2.0,2.0
5904,7757,40.70502,-74.00749,Entire rental unit,Entire home/apt,3.0,6,138.0,7,5.0,False,2.0,2.0
5905,7758,40.86591,-73.85396,Entire home,Entire home/apt,2.0,4,150.0,62,4.92,True,1.0,1.0
5906,7759,40.745144,-73.89637,Shared room in vacation home,Shared room,2.0,2,123.0,5,4.6,False,7.0,9.0
5907,7760,40.7014,-73.79318,Private room in townhouse,Private room,2.0,2,106.0,14,4.86,False,7.0,9.0
5908,7761,40.69977224568258,-73.79152154380228,Entire rental unit,Entire home/apt,1.0,2,86.0,8,4.38,False,7.0,9.0
5909,7762,40.74549,-73.89534,Private room in home,Private room,2.0,3,123.0,3,4.33,False,7.0,9.0
5910,7763,40.74626,-73.89546,Entire home,Entire home/apt,2.0,3,130.0,30,4.57,False,7.0,9.0
5911,7764,40.74401,-73.89556,Entire rental unit,Entire home/apt,4.0,6,194.0,29,4.45,False,7.0,9.0
5912,7765,40.74441,-73.89557,Entire rental unit,Entire home/apt,1.0,2,117.0,31,4.84,False,7.0,9.0
5914,7767,40.6529,-73.95151,Entire rental unit,Entire home/apt,2.0,3,45.0,8,5.0,False,1.0,1.0
5915,7768,40.8754,-73.84175,Private room in rental unit,Private room,1.0,2,62.0,4,4.5,False,3.0,4.0
5916,7769,40.87324,-73.84158,Private room in rental unit,Private room,1.0,1,95.0,16,3.81,False,3.0,4.0
5917,7770,40.87452,-73.84338,Private room in guest suite,Private room,1.0,2,65.0,166,4.75,False,3.0,4.0
5918,7771,40.73778,-73.95366,Entire rental unit,Entire home/apt,2.0,4,340.0,148,4.88,False,30.0,40.0
5919,7772,40.73823,-73.95492,Room in hotel,Private room,1.0,2,270.0,24,4.96,False,30.0,40.0
5920,7773,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,35,4.77,False,30.0,40.0
5921,7774,40.73778,-73.95366,Entire rental unit,Entire home/apt,2.0,4,340.0,88,4.81,False,30.0,40.0
5922,7775,40.73778,-73.95366,Entire rental unit,Entire home/apt,2.0,4,340.0,51,4.83,False,30.0,40.0
5923,7776,40.73876,-73.953,Room in hotel,Private room,1.0,2,270.0,26,4.88,False,30.0,40.0
5924,7777,40.73756,-73.9535,Room in boutique hotel,Private room,2.0,4,336.0,12,5.0,False,30.0,40.0
5925,7778,40.73778,-73.95366,Entire rental unit,Entire home/apt,2.0,4,340.0,46,4.91,False,30.0,40.0
5926,7779,40.73688,-73.95344,Room in hotel,Private room,1.0,2,270.0,25,4.64,False,30.0,40.0
5927,7780,40.73777,-73.95366,Room in boutique hotel,Hotel room,1.0,2,270.0,54,4.82,False,30.0,40.0
5928,7781,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,49,4.81,False,30.0,40.0
5929,7782,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,50,4.81,False,30.0,40.0
5930,7783,40.73778,-73.95366,Entire rental unit,Entire home/apt,2.0,4,340.0,153,4.81,False,30.0,40.0
5931,7784,40.73777,-73.95366,Room in boutique hotel,Hotel room,1.0,2,270.0,28,4.89,False,30.0,40.0
5932,7785,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,38,4.74,False,30.0,40.0
5933,7786,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,81,4.83,False,30.0,40.0
5934,7787,40.73756,-73.9535,Room in boutique hotel,Hotel room,2.0,4,336.0,11,5.0,False,30.0,40.0
5935,7788,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,34,4.9,False,30.0,40.0
5936,7789,40.73777,-73.95366,Room in boutique hotel,Private room,2.0,4,429.0,2,4.0,False,30.0,40.0
5937,7790,40.73777,-73.95366,Room in boutique hotel,Private room,2.0,4,429.0,10,4.7,False,30.0,40.0
5938,7791,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,332.0,120,4.76,False,30.0,40.0
5939,7792,40.73756,-73.9535,Room in boutique hotel,Private room,2.0,4,299.0,12,4.92,False,30.0,40.0
5940,7793,40.73756,-73.9535,Room in boutique hotel,Hotel room,1.0,2,270.0,31,4.74,False,30.0,40.0
5941,7794,40.73756,-73.9535,Room in boutique hotel,Private room,2.0,4,429.0,8,4.88,False,30.0,40.0
5942,7795,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,31,4.79,False,30.0,40.0
5944,7797,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,70,4.78,False,30.0,40.0
5945,7798,40.73756,-73.9535,Entire rental unit,Entire home/apt,2.0,4,340.0,87,4.85,False,30.0,40.0
5946,7799,40.73756,-73.9535,Room in boutique hotel,Private room,3.0,6,599.0,7,5.0,False,30.0,40.0
5947,7800,40.73778,-73.95366,Room in boutique hotel,Private room,3.0,6,599.0,9,4.17,False,30.0,40.0
5948,7801,40.65101,-73.95548,Private room in rental unit,Private room,1.0,1,50.0,25,4.44,False,1.0,3.0
5949,7802,40.79237,-73.94579,Private room in rental unit,Private room,1.0,1,74.0,1,5.0,False,1.0,1.0
5950,7803,40.71957,-73.95963,Entire rental unit,Entire home/apt,1.0,2,139.0,18,5.0,False,1.0,1.0
5951,7804,40.70763290834883,-73.95067657567303,Entire loft,Entire home/apt,4.0,4,599.0,49,4.69,False,1.0,1.0
5952,7805,40.68821,-73.98371,Entire rental unit,Entire home/apt,1.0,2,185.0,256,4.91,True,2.0,3.0
5953,7806,40.75810397964895,-73.96482921129783,Entire rental unit,Entire home/apt,1.0,2,130.0,33,4.73,False,1.0,2.0
5954,7807,40.73294,-74.00555,Entire rental unit,Entire home/apt,1.0,3,260.0,1,4.0,False,1.0,2.0
5955,7810,40.86663,-73.92621,Entire rental unit,Entire home/apt,1.0,2,100.0,5,5.0,False,1.0,2.0
5956,7811,40.69552,-73.90976,Private room in rental unit,Private room,1.0,2,45.0,6,4.33,False,1.0,1.0
5957,7812,40.69197,-73.96093,Entire loft,Entire home/apt,1.0,2,220.0,17,4.94,False,1.0,3.0
5958,7815,40.76612,-73.98273,Entire rental unit,Entire home/apt,1.0,3,125.0,16,4.81,True,4.0,4.0
5959,7816,40.7666,-73.98301,Entire rental unit,Entire home/apt,1.0,2,125.0,108,4.84,True,4.0,4.0
5960,7817,40.76517,-73.98424,Entire rental unit,Entire home/apt,1.0,3,110.0,2,5.0,True,4.0,4.0
5961,7819,40.68229,-73.95347,Shared room in rental unit,Shared room,1.0,2,100.0,29,4.57,False,2.0,3.0
5962,7821,40.78335,-73.94822,Entire rental unit,Entire home/apt,1.0,4,130.0,2,5.0,False,1.0,1.0
5963,7822,40.74557,-73.99749,Shared room in rental unit,Shared room,1.0,2,114.0,27,4.89,False,1.0,1.0
5964,7823,40.68294,-73.95682,Private room in rental unit,Private room,2.0,3,90.0,84,4.65,False,4.0,5.0
5965,7824,40.68288,-73.95646,Private room in rental unit,Private room,1.0,2,90.0,73,4.71,False,4.0,5.0
5966,7825,40.6829,-73.95701,Private room in home,Private room,2.0,3,104.0,25,4.42,False,4.0,5.0
5967,7826,40.68291,-73.95493,Private room in rental unit,Private room,2.0,3,90.0,2,5.0,False,4.0,5.0
5968,7827,40.85681,-73.86439,Entire rental unit,Entire home/apt,1.0,2,170.0,48,4.94,True,1.0,1.0
5969,7828,40.70608,-73.94902,Entire rental unit,Entire home/apt,2.0,4,200.0,2,5.0,False,1.0,1.0
5970,7829,40.79583,-73.94962,Entire rental unit,Entire home/apt,3.0,6,220.0,5,4.8,False,1.0,3.0
5971,7830,40.68094,-73.9584,Private room in guest suite,Private room,1.0,2,108.0,7,5.0,False,1.0,1.0
5972,7831,40.87557,-73.88701,Entire condo,Entire home/apt,2.0,3,150.0,6,4.0,False,1.0,2.0
5973,7832,40.6392,-73.96256,Private room in home,Private room,1.0,3,75.0,134,4.34,False,7.0,7.0
5974,7833,40.63921,-73.96285,Private room in home,Private room,1.0,3,75.0,189,4.67,False,7.0,7.0
5975,7834,40.63883,-73.9623,Private room in home,Private room,1.0,2,62.0,125,4.66,False,7.0,7.0
5976,7835,40.7359,-73.91796,Entire home,Entire home/apt,4.0,5,600.0,92,4.64,False,2.0,2.0
5977,7836,40.73612,-73.91797,Entire home,Entire home/apt,2.0,3,286.0,106,4.66,False,2.0,2.0
5978,7837,40.73398,-73.95396,Entire rental unit,Entire home/apt,1.0,4,154.0,7,4.57,False,2.0,3.0
5979,7838,40.732061877588215,-73.95773626411398,Private room in rental unit,Private room,1.0,2,135.0,297,4.65,False,2.0,3.0
5980,7840,40.7675,-73.95538,Private room in rental unit,Private room,1.0,2,102.0,125,4.62,False,2.0,2.0
5981,7841,40.76768,-73.95524,Private room in rental unit,Private room,1.0,1,91.0,139,4.73,False,2.0,2.0
5982,7843,40.76054,-73.98824,Entire rental unit,Entire home/apt,1.0,2,252.0,1,5.0,False,1.0,1.0
5983,7844,40.78864,-73.9677,Private room in rental unit,Private room,1.0,1,100.0,178,4.84,True,1.0,1.0
5984,7845,40.80255,-73.96325,Private room in rental unit,Private room,1.0,1,45.0,7,4.0,False,1.0,2.0
5985,7847,40.68731,-73.98942,Entire rental unit,Entire home/apt,1.0,2,85.0,2,4.5,False,1.0,2.0
5986,7848,40.68794,-73.945,Private room in rental unit,Private room,1.0,2,31.0,12,4.3,False,1.0,1.0
5987,7849,40.68728,-73.95241,Private room in loft,Private room,4.0,2,152.0,161,4.74,True,4.0,11.0
5988,7850,40.86441,-73.84284,Entire rental unit,Entire home/apt,1.0,1,75.0,49,4.6,False,1.0,1.0
5989,7851,40.67303,-73.87731,Entire home,Entire home/apt,4.0,4,95.0,30,4.47,False,1.0,4.0
5990,7852,40.80858,-73.92983,Private room in loft,Private room,1.0,2,80.0,116,4.76,False,1.0,1.0
5991,7853,40.71413,-73.99409,Entire rental unit,Entire home/apt,1.0,3,350.0,33,4.97,False,1.0,1.0
5992,7854,40.70826,-73.96766,Private room in rental unit,Private room,1.0,2,111.0,86,4.82,True,5.0,5.0
5993,7855,40.70849,-73.96559,Private room in rental unit,Private room,1.0,2,119.0,32,4.75,True,5.0,5.0
5994,7856,40.70875,-73.96633,Entire rental unit,Entire home/apt,3.0,5,257.0,40,4.74,True,5.0,5.0
5995,7857,40.76884,-73.95314,Entire rental unit,Entire home/apt,1.0,2,150.0,10,5.0,False,1.0,1.0
5996,7858,40.67377,-73.96211,Private room in rental unit,Private room,1.0,2,113.0,37,4.57,False,2.0,2.0
5997,7859,40.67182,-73.96271,Private room in rental unit,Private room,1.0,2,113.0,29,4.52,False,2.0,2.0
5998,7860,40.74201,-73.97678,Entire rental unit,Entire home/apt,1.0,3,163.0,267,4.77,False,1.0,2.0
5999,7861,40.68691,-73.97465,Entire rental unit,Entire home/apt,3.0,3,187.0,28,4.96,True,2.0,2.0
6000,7862,40.68712,-73.97329,Entire rental unit,Entire home/apt,1.0,2,158.0,72,4.99,True,2.0,2.0
6001,7865,40.75138676880346,-73.98686492698127,Entire rental unit,Entire home/apt,2.0,3,338.0,1,5.0,False,2.0,3.0
6002,7866,40.73088,-74.00028,Entire rental unit,Entire home/apt,1.0,2,197.0,6,5.0,False,1.0,2.0
6003,7868,40.85206,-73.93304,Private room in rental unit,Private room,1.0,2,88.0,2,5.0,True,6.0,8.0
6004,7869,40.85197,-73.93235,Private room in rental unit,Private room,1.0,2,124.0,9,4.78,True,6.0,8.0
6005,7871,40.84895,-73.93411,Private room in rental unit,Private room,1.0,2,73.0,5,5.0,True,6.0,8.0
6006,7873,40.725231,-73.952904,Entire rental unit,Entire home/apt,3.0,5,327.0,66,5.0,True,1.0,1.0
6007,7874,40.69408,-73.9744,Entire condo,Entire home/apt,2.0,4,300.0,4,4.25,False,3.0,3.0
6008,7875,40.72027,-73.9973,Entire rental unit,Entire home/apt,2.0,4,299.0,7,3.57,False,1.0,1.0
6009,7876,40.72339,-73.99459,Entire condo,Entire home/apt,2.0,2,375.0,101,4.87,False,1.0,1.0
6010,7877,40.71516,-73.96448,Entire townhouse,Entire home/apt,2.0,4,158.0,78,4.88,True,1.0,2.0
6011,7878,40.70641,-73.93754,Entire loft,Entire home/apt,1.0,3,150.0,71,4.89,True,2.0,2.0
6012,7879,40.7649385,-73.87435339999999,Private room in home,Private room,1.0,2,65.0,3,4.33,True,2.0,2.0
6013,7880,40.7649385,-73.87435339999999,Private room in home,Private room,1.0,2,65.0,48,4.79,True,2.0,2.0
6014,7883,40.80867,-73.93974,Entire rental unit,Entire home/apt,3.0,2,290.0,163,4.91,True,1.0,1.0
6015,7884,40.69701,-73.93479,Private room in rental unit,Private room,1.0,2,123.0,2,4.5,False,1.0,1.0
6016,7885,40.7607,-73.90773,Private room in rental unit,Private room,1.0,2,55.0,8,3.75,False,2.0,4.0
6017,7886,40.76086,-73.90818,Private room in rental unit,Private room,1.0,2,50.0,8,4.75,False,2.0,4.0
6018,7887,40.71396,-73.94021,Entire rental unit,Entire home/apt,1.0,2,225.0,9,4.57,False,1.0,2.0
6019,7888,40.81613,-73.95911,Entire rental unit,Entire home/apt,2.0,4,110.0,3,5.0,False,1.0,2.0
6020,7889,40.72482,-73.99317,Entire rental unit,Entire home/apt,1.0,2,225.0,15,5.0,False,1.0,1.0
6021,7891,40.72114,-73.98897,Entire rental unit,Entire home/apt,1.0,3,199.0,9,4.71,False,1.0,1.0
6022,7892,40.6845,-73.95537,Entire rental unit,Entire home/apt,2.0,4,170.0,4,5.0,False,1.0,4.0
6023,7893,40.76708,-73.87295,Private room in home,Private room,1.0,2,46.0,214,4.61,False,3.0,8.0
6024,7894,40.76822,-73.87467,Private room in home,Private room,1.0,2,15.0,226,4.59,False,3.0,8.0
6025,7895,40.67112,-73.9862,Entire rental unit,Entire home/apt,2.0,3,250.0,31,4.97,False,1.0,1.0
6026,7896,40.7812,-73.9495,Entire rental unit,Entire home/apt,1.0,2,125.0,32,4.72,False,1.0,2.0
6028,7900,40.65958,-73.99903,Entire rental unit,Entire home/apt,4.0,6,260.0,2,5.0,False,2.0,4.0
6029,7901,40.64489,-74.07789,Private room in rental unit,Private room,1.0,2,70.0,216,4.88,True,1.0,1.0
6030,7902,40.81992,-73.9079,Private room in townhouse,Private room,2.0,1,55.0,16,4.88,True,3.0,3.0
6031,7903,40.81831,-73.90816,Private room in townhouse,Private room,1.0,1,50.0,64,4.9,True,3.0,3.0
6032,7904,40.81856,-73.90617,Private room in townhouse,Private room,1.0,1,50.0,26,5.0,True,3.0,3.0
6033,7906,40.71879,-73.99176,Entire rental unit,Entire home/apt,1.0,2,103.0,124,4.61,False,1.0,1.0
6034,7908,40.77243,-73.99166,Entire rental unit,Entire home/apt,1.0,2,350.0,10,5.0,True,2.0,6.0
6035,7909,40.68096,-73.98209,Private room in rental unit,Private room,1.0,2,100.0,2,4.0,False,1.0,1.0
6036,7911,40.59979,-73.98251,Entire rental unit,Entire home/apt,1.0,3,100.0,2,2.5,False,1.0,3.0
6037,7912,40.64316,-73.97307,Private room in rental unit,Private room,1.0,2,140.0,26,5.0,True,1.0,2.0
6038,7914,40.73385,-73.98593,Private room in rental unit,Private room,3.0,3,105.0,93,4.42,False,1.0,2.0
6039,7915,40.85137,-73.94066,Private room in rental unit,Private room,1.0,2,60.0,4,4.25,False,1.0,2.0
6040,7916,40.60018045207441,-74.00621080158051,Private room in townhouse,Private room,1.0,2,108.0,2,5.0,True,2.0,2.0
6041,7917,40.599938401403136,-74.00443414722548,Entire rental unit,Entire home/apt,2.0,2,89.0,99,4.91,True,2.0,2.0
6042,7918,40.78186537428787,-73.94752319902182,Private room in rental unit,Private room,1.0,1,99.0,39,4.9,True,1.0,1.0
6043,7919,40.72379,-73.99322,Entire rental unit,Entire home/apt,2.0,2,325.0,1,5.0,False,1.0,2.0
6044,7921,40.82187,-73.93672,Private room in rental unit,Private room,1.0,2,70.0,1,5.0,False,1.0,1.0
6045,7922,40.82188,-73.95509,Private room in rental unit,Private room,1.0,2,75.0,21,4.55,False,1.0,2.0
6046,7923,40.73622,-73.92455,Private room in home,Private room,4.0,2,200.0,85,4.52,False,3.0,5.0
6047,7924,40.73741,-73.92395,Private room in home,Private room,4.0,1,179.0,58,4.61,False,3.0,5.0
6048,7925,40.73523,-73.92568,Private room in townhouse,Private room,2.0,1,200.0,11,4.82,False,3.0,5.0
6049,7926,40.79225534264626,-73.97190117127874,Entire rental unit,Entire home/apt,1.0,4,482.0,1,5.0,False,2.0,2.0
6050,7928,40.72703,-73.97707,Entire condo,Entire home/apt,1.0,4,215.0,6,5.0,False,1.0,4.0
6051,7929,40.64632312098785,-73.9194072883606,Entire rental unit,Entire home/apt,1.0,2,81.0,1,5.0,False,1.0,2.0
6052,7930,40.66216,-73.98985,Private room in rental unit,Private room,1.0,1,55.0,1,5.0,False,1.0,3.0
6053,7931,40.75778,-73.99327,Entire condo,Entire home/apt,1.0,5,539.0,25,4.92,False,1.0,1.0
6054,7933,40.75216,-73.93975,Private room in condo,Private room,1.0,2,190.0,14,5.0,False,3.0,4.0
6055,7935,40.66161,-73.99049,Entire rental unit,Entire home/apt,2.0,4,141.0,159,4.96,True,1.0,1.0
6056,7936,40.6977,-73.93423,Entire rental unit,Entire home/apt,1.0,3,120.0,12,5.0,False,1.0,1.0
6057,7937,40.71359,-73.93907,Entire rental unit,Entire home/apt,1.0,3,300.0,8,4.75,False,1.0,1.0
6058,7939,40.74728,-73.99192,Private room in rental unit,Private room,2.0,2,125.0,41,3.85,False,3.0,11.0
6059,7940,40.7478,-73.99045,Private room in rental unit,Private room,1.0,2,120.0,34,3.79,False,3.0,11.0
6060,7941,40.74574385749384,-73.98978134270155,Private room in rental unit,Private room,1.0,2,114.0,4,4.5,False,3.0,11.0
6061,7942,40.76775,-73.95436,Entire rental unit,Entire home/apt,1.0,2,140.0,6,5.0,False,1.0,3.0
6062,7943,40.82274,-73.91353,Private room in rental unit,Private room,1.0,2,54.0,244,4.65,False,1.0,3.0
6063,7944,40.68535614013672,-73.94156646728516,Private room in rental unit,Private room,1.0,2,85.0,4,5.0,False,1.0,1.0
6064,7945,40.69323,-73.96853,Entire home,Entire home/apt,5.0,6,250.0,4,5.0,False,1.0,3.0
6065,7946,40.756399762171526,-73.98917112471646,Private room in rental unit,Private room,1.0,2,91.0,2,4.0,False,5.0,5.0
6066,7947,40.75725879456706,-73.99019641018256,Private room in rental unit,Private room,1.0,2,91.0,1,2.0,False,5.0,5.0
6067,7948,40.75885036037366,-73.99064732268675,Private room in rental unit,Private room,1.0,2,100.0,4,3.75,False,5.0,5.0
6068,7951,40.7268,-73.95183,Entire rental unit,Entire home/apt,1.0,2,250.0,2,5.0,False,1.0,1.0
6069,7953,40.67064154828808,-73.8704896183458,Private room in home,Private room,1.0,1,35.0,1,5.0,True,3.0,3.0
6070,7954,40.6712566,-73.86977089999999,Private room in home,Private room,1.0,1,38.0,3,5.0,True,3.0,3.0
6071,7955,40.6712566,-73.86977089999999,Private room in home,Private room,1.0,1,42.0,1,5.0,True,3.0,3.0
6073,7957,40.64997,-73.9628,Entire rental unit,Entire home/apt,1.0,2,86.0,3,4.33,False,1.0,1.0
6074,7958,40.68096,-73.96545,Entire rental unit,Entire home/apt,1.0,2,150.0,1,5.0,False,1.0,1.0
6075,7960,40.6702953,-73.8182314,Entire rental unit,Entire home/apt,2.0,6,192.0,26,4.88,True,1.0,4.0
6076,7962,40.70055377233036,-73.94110873095894,Private room in rental unit,Private room,1.0,1,36.0,1,5.0,False,8.0,11.0
6077,7965,40.69889139503552,-73.93970334390744,Private room in rental unit,Private room,1.0,1,40.0,1,2.0,False,8.0,11.0
6078,7969,40.64374,-73.89715,Private room in rental unit,Private room,1.0,2,99.0,14,4.64,True,1.0,5.0
6079,7970,40.77142,-73.927,Entire rental unit,Entire home/apt,1.0,2,106.0,2,4.5,False,1.0,2.0
6080,7971,40.69761,-73.92179,Private room in rental unit,Private room,1.0,2,59.0,20,4.85,False,1.0,1.0
6081,7972,40.6261876,-74.08396809999999,Entire rental unit,Entire home/apt,3.0,5,140.0,24,4.96,True,1.0,2.0
6082,7973,40.69886,-73.90826,Private room in rental unit,Private room,2.0,2,300.0,16,4.81,True,1.0,1.0
6083,7974,40.8516481,-73.9207176,Private room in rental unit,Private room,1.0,2,45.0,26,4.58,False,7.0,9.0
6084,7975,40.8516481,-73.9207176,Private room in rental unit,Private room,1.0,1,43.0,20,4.5,False,7.0,9.0
6085,7976,40.85086,-73.92184,Private room in rental unit,Private room,1.0,2,45.0,18,4.5,False,7.0,9.0
6086,7977,40.85055916936359,-73.92000598698327,Private room in rental unit,Private room,1.0,1,32.0,13,4.46,False,7.0,9.0
6087,7978,40.8516481,-73.9207176,Private room in rental unit,Private room,1.0,1,42.0,19,4.63,False,7.0,9.0
6088,7979,40.8516481,-73.9207176,Private room in rental unit,Private room,1.0,2,48.0,16,4.69,False,7.0,9.0
6089,7980,40.8516481,-73.9207176,Private room in rental unit,Private room,1.0,1,39.0,13,4.62,False,7.0,9.0
6090,7981,40.72128,-73.98529,Entire rental unit,Entire home/apt,2.0,3,300.0,131,4.87,False,1.0,2.0
6091,7982,40.69593,-73.94887,Private room in rental unit,Private room,1.0,1,75.0,3,5.0,False,1.0,1.0
6092,7983,40.81444,-73.94295,Entire vacation home,Entire home/apt,3.0,5,249.0,15,4.8,False,7.0,14.0
6093,7984,40.81504,-73.94111,Entire rental unit,Entire home/apt,2.0,4,149.0,174,4.51,False,7.0,14.0
6094,7985,40.81563,-73.94315,Entire rental unit,Entire home/apt,2.0,4,149.0,44,4.52,False,7.0,14.0
6095,7986,40.81436,-73.94175,Entire rental unit,Entire home/apt,2.0,4,149.0,29,4.79,False,7.0,14.0
6096,7987,40.81581,-73.94122,Entire rental unit,Entire home/apt,2.0,3,139.0,41,4.83,False,7.0,14.0
